instance_id,text,tokens,tags
578,"Und das wundert sie wirklich ?
Selbst wenn man mit dem kleinsten Argument (egal in welche Richtung) FÜR Russland oder Putin ist, wird man doch von Leuten eurer Seite sofort in der Luft zerrissen und zerpflückt. (Von Putin-Schlampe, Putin-Fotze, Putin-Troll, Putin-Arschkriecher u.v.m.) mal ganz zu schweigen.
WAS ist daran jetzt besser ?
","['Und', 'das', 'wunder', '##t', 'sie', 'wirklich', '?', 'Selbst', 'wenn', 'man', 'mit', 'dem', 'kleinste', '##n', 'Argument', '(', 'egal', 'in', 'welche', 'Richtung', ')', 'F', '##Ü', '##R', 'Russland', 'oder', 'Putin', 'ist', ',', 'wird', 'man', 'doch', 'von', 'Leuten', 'e', '##urer', 'Seite', 'sofort', 'in', 'der', 'Luft', 'zer', '##riss', '##en', 'und', 'zer', '##pf', '##lück', '##t', '.', '(', 'Von', 'Putin', '-', 'Schla', '##m', '##pe', ',', 'Putin', '-', 'Fot', '##ze', ',', 'Putin', '-', 'Tro', '##ll', ',', 'Putin', '-', 'Ar', '##sch', '##krie', '##cher', 'u', '.', 'v', '.', 'm', '.', ')', 'mal', 'ganz', 'zu', 'schwei', '##gen', '.', 'W', '##AS', 'ist', 'daran', 'jetzt', 'besser', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1439,Israel-Fans wann immer sie Bilder von Nahrungsmitteln aus Gaza sehen: AHA!! WO IST JETZT DIE HUNGERSNOT???!!! ALLES HAMAS PROPAGANDA!!!!,"['Israel', '-', 'Fans', 'wann', 'immer', 'sie', 'Bilder', 'von', 'Nahrungsmittel', '##n', 'aus', 'Gaz', '##a', 'sehen', ':', 'A', '##HA', '!', '!', 'W', '##O', 'IS', '##T', 'J', '##ET', '##Z', '##T', 'D', '##I', '##E', 'H', '##UN', '##G', '##ER', '##S', '##N', '##O', '##T', '?', '?', '?', '!', '!', '!', 'AL', '##L', '##ES', 'H', '##A', '##MA', '##S', 'PR', '##OP', '##AG', '##AN', '##DA', '!', '!', '!', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
1251,"Mein Leben hat sich nicht verändert.
Ich habe vor, nach und während Corona nicht verändert.","['Mein', 'Leben', 'hat', 'sich', 'nicht', 'verändert', '.', 'Ich', 'habe', 'vor', ',', 'nach', 'und', 'während', 'Cor', '##ona', 'nicht', 'verändert', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
34,Was läuft in diesem Land falsch..,"['Was', 'läuft', 'in', 'diesem', 'Land', 'falsch', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'O']"
847,"Seid Ihr bescheuert. (Rhetorische Frage)🤦🏼‍♀️
Ihr tut so, als hätte es vor der mRNA-Impfung nie plötzliche und unerwartete Todesfälle gegeben. Wie BLÖD oder VERBOHRT muss man sein, jeden Todesfall der Impfung zuschreiben zu wollen.
Vor der Impfung ist ja auch nie jemand gestorben.🤦🏼‍♀️","['Sei', '##d', 'Ihr', 'besch', '##euert', '.', '(', 'Rh', '##etor', '##ische', 'Frage', ')', '[UNK]', 'Ihr', 'tut', 'so', ',', 'als', 'hätte', 'es', 'vor', 'der', 'm', '##R', '##N', '##A', '-', 'Impf', '##ung', 'nie', 'plötzlich', '##e', 'und', 'unerwartet', '##e', 'Todes', '##fälle', 'gegeben', '.', 'Wie', 'B', '##L', '##Ö', '##D', 'oder', 'V', '##ER', '##BO', '##H', '##RT', 'muss', 'man', 'sein', ',', 'jeden', 'Todes', '##fall', 'der', 'Impf', '##ung', 'zus', '##ch', '##reiben', 'zu', 'wollen', '.', 'Vor', 'der', 'Impf', '##ung', 'ist', 'ja', 'auch', 'nie', 'jemand', 'gestorben', '.', '[UNK]']","['O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O']"
624,"Die rechtsextreme #AfD ist der verlängerte Arm des #Kreml und die #Putin-Partei.

Sie will die Niederlage und Annektierung eines demokratischen Landes nach einem völkerrechtswidrigen Überfalls Russlands.","['Die', 'rechtsextrem', '##e', '#', 'AfD', 'ist', 'der', 'verlängerte', 'Arm', 'des', '#', 'Krem', '##l', 'und', 'die', '#', 'Putin', '-', 'Partei', '.', 'Sie', 'will', 'die', 'Niederlage', 'und', 'Anne', '##kt', '##ierung', 'eines', 'demokratischen', 'Landes', 'nach', 'einem', 'völker', '##rechts', '##widrigen', 'Überfall', '##s', 'Russlands', '.']","['O', 'O', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O']"
50,ch hab einfach keine Lust mehr aufzustehen und diesen Mist zu lesen,"['ch', 'hab', 'einfach', 'keine', 'Lust', 'mehr', 'aufzu', '##stehen', 'und', 'diesen', 'Mis', '##t', 'zu', 'lesen']","['O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
17,"ich frage aus Unwissenheit: wie kommt die Hamas an diese Waffen, Bomben whatever, wenn die Bevölkerung nicht mal an Strom und Wasser kommen kann? kranke Welt!!!!","['ich', 'frag', '##e', 'aus', 'Un', '##wissen', '##heit', ':', 'wie', 'kommt', 'die', 'Ham', '##as', 'an', 'diese', 'Waffen', ',', 'Bomben', 'w', '##hat', '##ev', '##er', ',', 'wenn', 'die', 'Bevölkerung', 'nicht', 'mal', 'an', 'Strom', 'und', 'Wasser', 'kommen', 'kann', '?', 'krank', '##e', 'Welt', '!', '!', '!', '!']","['O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
1144,Der West... hat versagt. Schämt euch. Israel schäm dich...hast deinen Lehrer überholt..,"['Der', 'West', '.', '.', '.', 'hat', 'versagt', '.', 'Schä', '##mt', 'euch', '.', 'Israel', 'sch', '##äm', 'dich', '.', '.', '.', 'hast', 'de', '##inen', 'Lehrer', 'überholt', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
664,"Kann gar nicht sein. Deutschland ist halb durch mit der Energiewende, das müsste mal laut Klimamodellen schon sehen. Wieviel Grad können wir nochmal beeinflussen? 0.?","['Kann', 'gar', 'nicht', 'sein', '.', 'Deutschland', 'ist', 'halb', 'durch', 'mit', 'der', 'Energie', '##wende', ',', 'das', 'müsste', 'mal', 'laut', 'Klima', '##modelle', '##n', 'schon', 'sehen', '.', 'Wie', '##viel', 'Grad', 'können', 'wir', 'noch', '##mal', 'beeinflussen', '?', '0', '.', '?']","['O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
188,"Das ist Diktatur !!! Nicht in Deutschland, wie viele Querdenker und die braune Bande es behaupten. Wir leben hier in einer Demokratie","['Das', 'ist', 'Dikt', '##atur', '!', '!', '!', 'Nicht', 'in', 'Deutschland', ',', 'wie', 'viele', 'Quer', '##denk', '##er', 'und', 'die', 'braun', '##e', 'Bande', 'es', 'behaupten', '.', 'Wir', 'leben', 'hier', 'in', 'einer', 'Demokratie']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'O']"
812,Wer es immer noch nicht begriffenhat: Russland ist eine Diktatur und der Feind der Demokratie in Deutschland. Alle AfD (Abgrund/Antichrist für Deutschland) Anhänger können doch gern nach Russland auswandern incl. Alle Russland-Verblendeten ebenso und versucht mal gegen Putin und seinem Regime lautstark etwas zusagen oder zu demonstrieren....wie es Euch ergeht...werdet Ihr dann selbster fahren...ich wünsche Euch viel Glück!!! Stärkt weiter die Ukraine und er Familie Nawalny mein aufrichtiges Beileid.,"['Wer', 'es', 'immer', 'noch', 'nicht', 'beg', '##riffen', '##hat', ':', 'Russland', 'ist', 'eine', 'Dikt', '##atur', 'und', 'der', 'Feind', 'der', 'Demokratie', 'in', 'Deutschland', '.', 'Alle', 'AfD', '(', 'Ab', '##grund', '/', 'Anti', '##christ', 'für', 'Deutschland', ')', 'Anhänger', 'können', 'doch', 'gern', 'nach', 'Russland', 'aus', '##wander', '##n', 'in', '##cl', '.', 'Alle', 'Russland', '-', 'Verb', '##len', '##deten', 'ebenso', 'und', 'versucht', 'mal', 'gegen', 'Putin', 'und', 'seinem', 'Regime', 'laut', '##stark', 'etwas', 'zus', '##agen', 'oder', 'zu', 'demonstr', '##ieren', '.', '.', '.', '.', 'wie', 'es', 'Eu', '##ch', 'erg', '##eh', '##t', '.', '.', '.', 'werde', '##t', 'Ihr', 'dann', 'selbst', '##er', 'fahren', '.', '.', '.', 'ich', 'wün', '##sche', 'Eu', '##ch', 'viel', 'Glück', '!', '!', '!', 'Stär', '##kt', 'weiter', 'die', 'Ukraine', 'und', 'er', 'Familie', 'Na', '##wal', '##ny', 'mein', 'auf', '##richt', '##iges', 'Bei', '##lei', '##d', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
779,"Die Freien Wähler hatten auch als Mehrheit für die Einführung der Corona Impfpflicht abgestimmt, obwohl sie noch kurz zuvor dagegen waren. Kubicki Syndrom.","['Die', 'Freien', 'Wähler', 'hatten', 'auch', 'als', 'Mehrheit', 'für', 'die', 'Einführung', 'der', 'Cor', '##ona', 'Impf', '##pflicht', 'abgestimmt', ',', 'obwohl', 'sie', 'noch', 'kurz', 'zuvor', 'dagegen', 'waren', '.', 'Kub', '##icki', 'Syn', '##drom', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
279,"Mit Klimahysterie ist kein Blumentopf mehr zu gewinnen, deshalb haben Greta und Luisa sich anderem zugewandt.","['Mit', 'Klima', '##hy', '##ster', '##ie', 'ist', 'kein', 'Blumen', '##to', '##pf', 'mehr', 'zu', 'gewinnen', ',', 'deshalb', 'haben', 'Gre', '##ta', 'und', 'Luis', '##a', 'sich', 'anderem', 'zugew', '##andt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
355,"Es gibt keine #Klimakrise, aber eine Naturkrise! Und diese wird noch schlimmer werden, wenn weiterhin Wälder abgeholzt für Betonklötze und Ackerflächen mit Solaranlagen zugebaut werden. Der #Klimawandel ist ein perfides Geschäftsmodell, dass zur Abzocke und Unterdrückung dient.","['Es', 'gibt', 'keine', '#', 'Klima', '##krise', ',', 'aber', 'eine', 'Natur', '##krise', '!', 'Und', 'diese', 'wird', 'noch', 'schlimmer', 'werden', ',', 'wenn', 'weiterhin', 'Wälder', 'abge', '##holz', '##t', 'für', 'Beton', '##kl', '##ötz', '##e', 'und', 'Acker', '##flächen', 'mit', 'Solar', '##anlagen', 'zuge', '##baut', 'werden', '.', 'Der', '#', 'Klima', '##wandel', 'ist', 'ein', 'per', '##fi', '##des', 'Geschäfts', '##modell', ',', 'dass', 'zur', 'Ab', '##zo', '##cke', 'und', 'Unter', '##drück', '##ung', 'dient', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O']"
1239,Leider werden die Verantwortlichen für die Corona Politik nie zur Verantwortung gezogen werden......,"['Leider', 'werden', 'die', 'Verantwort', '##lichen', 'für', 'die', 'Cor', '##ona', 'Politik', 'nie', 'zur', 'Verantwortung', 'gezogen', 'werden', '.', '.', '.', '.', '.', '.']","['O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
913,Wird der Bürger unbequem ist er plötzlich rechtsextrem.,"['Wird', 'der', 'Bürger', 'unbe', '##quem', 'ist', 'er', 'plötzlich', 'rechtsextrem', '.']","['O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'O', 'O', 'O', 'B-negative', 'B-negative', 'O']"
883,"Spinnkram !! Die Faschisten von Links laufen auf Demos unter dem Motto Deutschland verrecke.....und weil diese Jugend das nicht so sieht, sind sind rechtsextremistisch ?","['Sp', '##inn', '##kra', '##m', '!', '!', 'Die', 'Fasch', '##isten', 'von', 'Links', 'laufen', 'auf', 'Demo', '##s', 'unter', 'dem', 'Motto', 'Deutschland', 'ver', '##reck', '##e', '.', '.', '.', '.', '.', 'und', 'weil', 'diese', 'Jugend', 'das', 'nicht', 'so', 'sieht', ',', 'sind', 'sind', 'rechtsextrem', '##istisch', '?']","['O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'O', 'O']"
564,"Die Junge Alternative plant mittlerweile die Errichtung von Arbeitslagern für Migranten und Juden. Das haben Mitglieder auf einem Treffen in Sachsen besprochen.

JETZT MAL GANZ IM ERNST: WIE KANN ES SEIN, DASS DIESE PARTEI NOCH NICHT VERBOTEN IST WORAUF ZUM FICK WARTET IHR???","['Die', 'Junge', 'Alternative', 'plant', 'mittlerweile', 'die', 'Errichtung', 'von', 'Arbeits', '##lagern', 'für', 'Migranten', 'und', 'Juden', '.', 'Das', 'haben', 'Mitglieder', 'auf', 'einem', 'Treffen', 'in', 'Sachsen', 'besp', '##rochen', '.', 'J', '##ET', '##Z', '##T', 'M', '##A', '##L', 'GA', '##N', '##Z', 'I', '##M', 'ER', '##NS', '##T', ':', 'W', '##I', '##E', 'KA', '##N', '##N', 'ES', 'S', '##E', '##IN', ',', 'DA', '##SS', 'D', '##I', '##ES', '##E', 'P', '##AR', '##T', '##E', '##I', 'N', '##OC', '##H', 'N', '##IC', '##H', '##T', 'V', '##ER', '##BO', '##T', '##EN', 'IS', '##T', 'W', '##OR', '##A', '##U', '##F', 'Z', '##U', '##M', 'FI', '##C', '##K', 'W', '##AR', '##T', '##ET', 'I', '##H', '##R', '?', '?', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
374,Wenn es stimmt dass Russland Kriegsgefangene so transportiert und es nicht deklariert hat ist das ein Kriegsverbrechen.,"['Wenn', 'es', 'stimmt', 'dass', 'Russland', 'Kriegsgefangen', '##e', 'so', 'transportiert', 'und', 'es', 'nicht', 'de', '##klar', '##iert', 'hat', 'ist', 'das', 'ein', 'Kriegs', '##verbrechen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
590,"Deutschland: Schaltet #AKW ab
Rest der Welt: Verdreifacht AKW-Strom

Die Grünen sind eine von Ideologie zerfressene Partei, die dem #Klima massiv schadet. Die Welt schüttelt den Kopf über die blinde Geisterfahrt der #Ampel. Dank ihr produziert kaum ein Land dreckigeren Strom.
","['Deutschland', ':', 'Schalt', '##et', '#', 'AK', '##W', 'ab', 'Rest', 'der', 'Welt', ':', 'Verd', '##reif', '##acht', 'AK', '##W', '-', 'Strom', 'Die', 'Grünen', 'sind', 'eine', 'von', 'Ide', '##ologie', 'zer', '##fre', '##ssen', '##e', 'Partei', ',', 'die', 'dem', '#', 'Klima', 'massiv', 'sch', '##adet', '.', 'Die', 'Welt', 'sch', '##üttel', '##t', 'den', 'Kopf', 'über', 'die', 'bl', '##inde', 'Geister', '##fahrt', 'der', '#', 'Amp', '##el', '.', 'Dank', 'ihr', 'produziert', 'kaum', 'ein', 'Land', 'dre', '##ck', '##igere', '##n', 'Strom', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
169,"Wer immer noch nicht Begriffen hat, wie gefährlich der Klimawandel ist, sollte nochmal die Schulbank drücken","['Wer', 'immer', 'noch', 'nicht', 'Begriffe', '##n', 'hat', ',', 'wie', 'gefährlich', 'der', 'Klima', '##wandel', 'ist', ',', 'sollte', 'noch', '##mal', 'die', 'Schul', '##bank', 'drücken']","['O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'B-negative', 'O', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
141,"Ich weiß nicht, wie oft ich das schon geschrieben habe. 
Der Gazastreifen könnte die Riviera der Levante sein, würden die Hilfsgelder alle dafür verwendet,wozu sie gedacht sind. 
Alleine der Tourismus würde die Kassen füllen. 
Aber nein, der Hass besiegt die Vernunft","['Ich', 'weiß', 'nicht', ',', 'wie', 'oft', 'ich', 'das', 'schon', 'geschrieben', 'habe', '.', 'Der', 'Gaz', '##ast', '##reifen', 'könnte', 'die', 'Riv', '##ier', '##a', 'der', 'Lev', '##ante', 'sein', ',', 'würden', 'die', 'Hilfs', '##gelder', 'alle', 'dafür', 'verwendet', ',', 'wozu', 'sie', 'gedacht', 'sind', '.', 'Allein', '##e', 'der', 'Tourismus', 'würde', 'die', 'Kassen', 'fü', '##llen', '.', 'Aber', 'ne', '##in', ',', 'der', 'Hass', 'besiegt', 'die', 'Vernunft']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
1032,Auch nach einer Grippe erholen sich einzelne Menschen nicht.Warum findet nur Corona Beachtung.Nach vielen Virus Erkrankungen sind Betroffene nachher nicht mehr vollständig belastbar,"['Auch', 'nach', 'einer', 'Gri', '##ppe', 'erh', '##olen', 'sich', 'einzelne', 'Menschen', 'nicht', '.', 'Warum', 'findet', 'nur', 'Cor', '##ona', 'Beachtung', '.', 'Nach', 'vielen', 'Virus', 'Erkrankungen', 'sind', 'Betroffene', 'nach', '##her', 'nicht', 'mehr', 'vollständig', 'bela', '##st', '##bar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1376,"Mir hat eine Kollegin erzählt, dass sie vor Corona ständig alle Infektionen mitgenommen habe und das echt nervte. Seit sie Maske trägt in Innenräumen und bei der Arbeit wenn nicht getestet wäre sei sie nicht mehr krank. Wäre für sie sehr überzeugend. Kann mich nur anschließen.","['Mir', 'hat', 'eine', 'Kolleg', '##in', 'erzählt', ',', 'dass', 'sie', 'vor', 'Cor', '##ona', 'ständig', 'alle', 'Infektion', '##en', 'mitge', '##nommen', 'habe', 'und', 'das', 'echt', 'nerv', '##te', '.', 'Seit', 'sie', 'Mas', '##ke', 'trägt', 'in', 'Innen', '##räumen', 'und', 'bei', 'der', 'Arbeit', 'wenn', 'nicht', 'getestet', 'wäre', 'sei', 'sie', 'nicht', 'mehr', 'krank', '.', 'Wäre', 'für', 'sie', 'sehr', 'überzeugend', '.', 'Kann', 'mich', 'nur', 'anschließen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'B-positive', 'B-positive', 'O', 'O', 'O', 'O', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'O']"
